,party,candidate,fact,Rvalue,Pvalue,StdError,Slope,Intercept
115,Republican,Carly Fiorina,RHI625214,-0.12273066080569592,0.22861265137123171,3.1154927146100864,-3.7749496387963783,1.2885913284091268
116,Republican,Carly Fiorina,RHI725214,-0.051393708281503178,0.61526223156417037,29.522612734811453,-14.88588549341962,4.7449369902852832
117,Republican,Carly Fiorina,RHI825214,0.074229999302518099,0.46758494477788437,39.818484346677366,29.040200333187638,91.123901254485943
118,Republican,Carly Fiorina,POP715213,0.15688350641324872,0.12290107452998891,21.378814103306688,33.274221823638882,86.695413187199478
119,Republican,Carly Fiorina,POP645213,-0.039452857902880875,0.699717056252811,19.145465660242497,-7.4065895437973506,3.0018353109776159
120,Republican,Carly Fiorina,POP815213,-0.048014143799433813,0.6387207716327632,29.281278106003679,-13.79100814041349,5.752385491166323
121,Republican,Carly Fiorina,EDU635213,0.025648917721608672,0.80205013072209896,18.483053203324005,4.6464500796916672,90.035619754510705
122,Republican,Carly Fiorina,EDU685213,-0.0949024365574343,0.35261334830426627,40.212812154203448,-37.561421139838139,20.436191190807744
123,Republican,Carly Fiorina,VET605213,-0.010801785952521752,0.91592885389601242,21381.040203617667,-2263.0041565831589,2342.2783085545698
124,Republican,Carly Fiorina,LFE305213,0.0074192622144314156,0.94219957386740882,19.676470625286704,1.4303933807126783,19.427193472647215
125,Republican,Carly Fiorina,HSG010214,-0.014813356188318619,0.8848915740858001,143779.42459159056,-20870.530020685284,14253.616229602023
126,Republican,Carly Fiorina,HSG445213,0.086750436010908497,0.39567567416412908,28.835486844950875,24.602255400779068,75.240187038731193
127,Republican,Carly Fiorina,HSG096213,-0.060387450507747784,0.55473852565543136,34.179732933321674,-20.260225840517602,13.023018036897
128,Republican,Carly Fiorina,HSG495213,0.086164999788097954,0.398883965511726,166467.85929567157,141063.64664686774,101676.65155455007
129,Republican,Carly Fiorina,HSD410213,-0.013974650965038901,0.89136782078432664,130246.00038613593,-17835.422140302326,12814.273537572237
130,Republican,Carly Fiorina,HSD310213,-0.073315839271687611,0.47310028805111148,0.80213920736608901,-0.57776806356102095,2.3902564928773264
131,Republican,Carly Fiorina,INC910213,-0.036808834184705673,0.7189701325327893,15463.772123781759,-5580.8137709537914,25703.216049939085
132,Republican,Carly Fiorina,INC110213,0.053868017392044401,0.59832776609515537,36258.721163723254,19165.057061008796,48866.172009235517
133,Republican,Carly Fiorina,PVY020213,-0.12433935368376917,0.22252408034726998,19.723666543786923,-24.21671616410617,12.312219708543454
134,Republican,Carly Fiorina,BZA010213,-0.0092035539238103856,0.92833217169232118,8689.4267474249646,-783.61131515973727,830.32773088414899
135,Republican,Carly Fiorina,BZA110213,-0.010546901989890155,0.91790564707388134,179900.19537173913,-18591.580778469306,13460.913399009452
136,Republican,Carly Fiorina,BZA115213,0.042487580267487439,0.67785156895848497,31.548423818130903,13.145213019253683,-0.57810012453225301
137,Republican,Carly Fiorina,NES010213,-0.017274460666325799,0.86593281597737437,21776.195006531674,-3686.2681033692816,2143.7263610293667
138,Republican,Carly Fiorina,SBO001207,-0.0094735380473240875,0.92623563405210252,27554.985164248581,-2557.8053481269822,2690.0160224488536
139,Republican,Carly Fiorina,SBO315207,0.0028700351116680649,0.97762433810423588,3.1758103406382019,0.089305698890325816,0.12880608270203445
140,Republican,Carly Fiorina,SBO115207,-0.019282775124370547,0.8505176256930056,0.25994960287502555,-0.049121889885847946,0.0071159141403443942
141,Republican,Carly Fiorina,SBO215207,0.053636823103374906,0.5999012416421825,3.0872351957024073,1.6247778624016243,0.10591520690530595
142,Republican,Carly Fiorina,SBO515207,-0.037955754549944848,0.7105961539299589,0.061556065887636589,-0.022908526628721133,0.001483721426307401
143,Republican,Carly Fiorina,SBO415207,-0.0070982337500454344,0.94469653955069377,3.1933887340728324,-0.2221000434135354,0.16061430904128193
144,Republican,Carly Fiorina,SBO015207,0.092033853383996445,0.36742154394237936,72.263374908463362,65.440797607298308,13.394860603493214
145,Republican,Carly Fiorina,MAN450207,0.02031077162676561,0.84264837449623653,9219698.8903826009,1835136.5062769353,711517.14739346039
146,Republican,Carly Fiorina,WTN220207,0.028580243665258055,0.77997095356991131,4831532.4594543399,1353517.5464291987,319801.24717323802
147,Republican,Carly Fiorina,RTN130207,-0.013226558126284753,0.89715042176840121,5192176.1592367552,-672929.9712629437,412231.18574533833
148,Republican,Carly Fiorina,RTN131207,-0.047934616613787173,0.63927722335677672,22053.453598245382,-10369.576124658437,10634.964284480338
149,Republican,Carly Fiorina,AFN120207,-0.019638075343357809,0.84779612533010251,685975.17976477602,-132016.0397241363,49222.997864624878
150,Republican,Carly Fiorina,BPS030214,-0.028166449471001324,0.78307758506947267,2262.0122879321348,-624.50371118131397,117.05884036287107
151,Republican,Carly Fiorina,LND110210,-0.041728903057165409,0.68329379405036805,723.02431997831536,-295.87204874333582,570.10784082254372
152,Republican,Carly Fiorina,POP060210,-0.020395118606158062,0.84200337846130335,553.97897406863274,-110.72494595841019,55.753641253975196
153,Republican,Chris Christie,PST045214,0.34813968629605413,0.00044349696291753139,666700.74587728968,2425913.8486455274,594.40587086168307
154,Republican,Chris Christie,PST040210,0.35045958041205333,0.00040354481982220636,628924.38605266507,2305834.3353621257,1508.9004741018434
155,Republican,Chris Christie,PST120214,0.26542203918179558,0.0082567462558300973,35.834921688050905,96.659025760232538,-1.8849024614903154
156,Republican,Chris Christie,POP010210,0.35048863722255946,0.00040306610046976515,628946.66348584066,2306133.9696632898,1499.8306525635126
157,Republican,Chris Christie,AGE135214,0.028080199137573973,0.7837255551384793,9.1418457019842378,2.516175761281092,5.8903292257411968
158,Republican,Chris Christie,AGE295214,-0.030307127601121541,0.76704389023804764,25.162716205767062,-7.4754520421545854,23.069916229640153
159,Republican,Chris Christie,AGE775214,-0.35625501655939501,0.00031775535956204325,35.170338931034642,-131.38492907830022,20.586352513030135
160,Republican,Chris Christie,SEX255214,0.047025404939906354,0.64565311903402933,11.161732898883894,5.1484976020674713,50.089379892855248
161,Republican,Chris Christie,RHI125214,-0.32294994316272924,0.0011811539522651327,39.660752873994262,-132.60188188911593,97.367193410645768
162,Republican,Chris Christie,RHI225214,0.36461534858973305,0.00022327530970589539,18.700013254046663,71.744562508368162,0.51579135002072918
163,Republican,Chris Christie,RHI325214,0.068661170373039052,0.50172169032898806,10.492228427692469,7.0752320098595129,0.37294780362924235
164,Republican,Chris Christie,RHI425214,0.15095580269117526,0.13788080395942245,20.706501145088293,30.981160138020254,0.73818947619731301
165,Republican,Chris Christie,RHI525214,-0.028651047497533839,0.77943972638473624,1.6847275376099451,-0.47313395998444957,0.084611128407556593
166,Republican,Chris Christie,RHI625214,0.36723060738757146,0.00019954280213182684,6.0515755377625338,23.409887580273882,0.91341051670487117
167,Republican,Chris Christie,RHI725214,0.10149697682607053,0.32000482339457553,60.951289214241363,60.928458854444777,3.6661071221743837
168,Republican,Chris Christie,RHI825214,-0.23241658357643707,0.021283492565134062,80.487504250556469,-188.44717531121515,94.11681037055439
169,Republican,Chris Christie,POP715213,-0.26351641166434386,0.0087487295137379899,43.278216143299986,-115.83522742854191,88.847039484827619
170,Republican,Chris Christie,POP645213,0.11510596729034801,0.25905536141108598,39.446662435312291,44.785766943212636,2.2803367913677652
171,Republican,Chris Christie,POP815213,0.079294652913739452,0.43767311987108404,60.565306932220302,47.203379850913592,4.8709037939439508
172,Republican,Chris Christie,EDU635213,0.19250026879076212,0.057563616071034267,37.602733627985778,72.274640310110001,89.206983928286235
173,Republican,Chris Christie,EDU685213,0.36595198446683047,0.00021083804866754068,77.913047954475914,300.18647898320557,15.84455831420418
174,Republican,Chris Christie,VET605213,0.36351851304359717,0.00023398384963699176,41283.826394896765,157840.58627959914,281.62680167572921
175,Republican,Chris Christie,LFE305213,-0.15825992567080974,0.11960877245174063,40.267395442549152,-63.236539556612335,20.263356234544098
176,Republican,Chris Christie,HSG010214,0.35336151681110883,0.00035823153140987843,278794.65860404959,1031814.5098716101,660.09232806750697
177,Republican,Chris Christie,HSG445213,-0.39075792729844683,6.9484853718414797e-05,55.219277890829943,-229.67483937158519,78.669624735243403
178,Republican,Chris Christie,HSG096213,0.47568909229412015,7.4188096142093134e-07,62.424664743589503,330.76774171692944,8.3909138276747086
179,Republican,Chris Christie,HSG495213,0.28775141978851682,0.0040649872477507608,331652.12262434931,976346.6895947631,92066.227462417868
180,Republican,Chris Christie,HSD410213,0.35507813243084713,0.00033368105833062311,252374.16457020023,939222.99724637019,464.09214739582603
181,Republican,Chris Christie,HSD310213,0.026396596452766756,0.79640295104728387,1.6663687642607343,0.43112779456339517,2.3730679502959311
182,Republican,Chris Christie,INC910213,0.2929317819719704,0.0034206440379768357,30664.132501334396,92047.994141075542,24415.326115607291
183,Republican,Chris Christie,INC110213,0.13628527313688366,0.18086465411854355,74554.648562867704,100491.75282178515,47970.967522652521
184,Republican,Chris Christie,PVY020213,0.083112799914295835,0.41585861693306014,41.055202270892266,33.548795065082132,11.394188340546757
185,Republican,Chris Christie,BZA010213,0.33987511903977091,0.00061719175742256174,16937.803909020276,59974.5333589285,48.886313958984147
186,Republican,Chris Christie,BZA110213,0.33045770561253635,0.00088968454875227318,351923.04235466692,1207284.5933838678,-2326.4492481961079
187,Republican,Chris Christie,BZA115213,0.10653513556483421,0.29644506542282922,65.071935532729412,68.312607172988265,-1.1842762405449829
188,Republican,Chris Christie,NES010213,0.33482297545297734,0.00075203872464256287,42533.35385433989,148081.23934319391,178.87111818024914
189,Republican,Chris Christie,SBO001207,0.34438428026256102,0.00051593757355165675,53617.730861299227,192708.5459317416,178.30213305501275
190,Republican,Chris Christie,SBO315207,0.2404865984236797,0.017066679864332138,6.3888467939178737,15.509050521931449,-0.067365532683022894
191,Republican,Chris Christie,SBO115207,0.14794113464656533,0.14601169370978068,0.53292597779466555,0.78108238467258906,-0.0038483067676062148
192,Republican,Chris Christie,SBO215207,0.25405096480103517,0.011593948685087917,6.1974048696903052,15.949760368054022,-0.064828063473832465
193,Republican,Chris Christie,SBO515207,0.14198337033486444,0.16313476324920795,0.1263758303939525,0.17760671324339541,-0.0012467959006886497
194,Republican,Chris Christie,SBO415207,0.40635826128068281,3.2994352096156284e-05,6.04749191142517,26.35177098574146,-0.18026597452206702
195,Republican,Chris Christie,SBO015207,0.23413880974207849,0.02031541621686252,146.22605556530198,345.04580511010494,10.313752018441416
196,Republican,Chris Christie,MAN450207,0.34070712705001049,0.00059723885893411387,17968625.293282785,63800713.809607536,-65803.795671622735
197,Republican,Chris Christie,WTN220207,0.24135224528874946,0.016660451266525704,9721478.4895374831,23689269.789598156,44774.668298088829
198,Republican,Chris Christie,RTN130207,0.35056731942812325,0.00040177240835798014,10078942.456252612,36965520.192479864,-73254.660824411374
199,Republican,Chris Christie,RTN131207,0.37835632425719029,0.00012238271720460379,42357.469669512298,169634.86253627553,8259.8039486440757
200,Republican,Chris Christie,AFN120207,0.31360565559121528,0.0016641161723649925,1350249.0569320349,4369321.8069103686,-9222.6895963762363
201,Republican,Chris Christie,BPS030214,0.28530819038993055,0.0044049146903922158,4495.0311878205612,13110.508155229236,-62.931078593793629
202,Republican,Chris Christie,LND110210,0.18929045641328426,0.061936312224124858,1472.6865868513794,2781.6216412408912,528.61572782456778
203,Republican,Chris Christie,POP060210,0.33771759738213847,0.00067180982401374373,1080.9107117250499,3799.9274087003096,5.0070490991419661
204,Republican,Donald Trump,PST045214,-0.22041238988425435,0.029192928883608367,109014.6602196365,-241363.03455220323,96564.944601390816
205,Republican,Donald Trump,PST040210,-0.2158618727401829,0.032782120608685378,103040.00425624596,-223192.20329061357,91052.885933154743
206,Republican,Donald Trump,PST120214,-0.36765413560947269,0.0001959265315424108,5.4318555493810381,-21.040584557798436,5.0155525329997364
207,Republican,Donald Trump,POP010210,-0.21580225663089314,0.032831505487307934,103046.2410756726,-223141.0569133707,91033.866480761149
208,Republican,Donald Trump,AGE135214,-0.028416908436310527,0.78119681096212412,1.4366225085893096,-0.40015710526654436,6.0302178212173452
209,Republican,Donald Trump,AGE295214,0.032340464249518017,0.75190444077465401,3.9540553560717835,1.2535793974585145,22.636880397580377
210,Republican,Donald Trump,AGE775214,0.28745577729920319,0.0041048342816946042,5.6654437438499343,16.659751448122464,14.422440612547994
211,Republican,Donald Trump,SEX255214,0.1179712212502696,0.24730655552668296,1.7437409147426837,2.0297238734312235,49.608464263352346
212,Republican,Donald Trump,RHI125214,0.14797228066147386,0.14592588244755691,6.5130488455668871,9.5478976852549184,93.103085065235391
